"Cochepaille",2,"Brevet",0
"Brevet",2,"Cochepaille",0
"Cochepaille",2,"Chenildieu",0
"Chenildieu",2,"Cochepaille",0
"Cochepaille",2,"Valjean",0
"Valjean",2,"Cochepaille",0
"Cochepaille",1,"Bamatabois",0
"Bamatabois",1,"Cochepaille",0
"Pontmercy",1,"Thenardier",0
"Thenardier",1,"Pontmercy",0
"Boulatruelle",1,"Thenardier",0
"Thenardier",1,"Boulatruelle",0
"Eponine",2,"MmeThenardier",0
"MmeThenardier",2,"Eponine",0
"Eponine",3,"Thenardier",0
"Thenardier",3,"Eponine",0
"Anzelma",2,"Eponine",0
"Eponine",2,"Anzelma",0
"Anzelma",2,"Thenardier",0
"Thenardier",2,"Anzelma",0
"Anzelma",1,"MmeThenardier",0
"MmeThenardier",1,"Anzelma",0
"Woman2",3,"Valjean",0
"Valjean",3,"Woman2",0
"Woman2",1,"Cosette",0
"Cosette",1,"Woman2",0
"Woman2",1,"Javert",0
"Javert",1,"Woman2",0
"MotherInnocent",3,"Fauchelevent",0
"Fauchelevent",3,"MotherInnocent",0
"MotherInnocent",1,"Valjean",0
"Valjean",1,"MotherInnocent",0
"Gribier",2,"Fauchelevent",0
"Fauchelevent",2,"Gribier",0
"MmeBurgon",1,"Jondrette",0
"Jondrette",1,"MmeBurgon",0
"Gavroche",2,"MmeBurgon",0
"MmeBurgon",2,"Gavroche",0
"Gavroche",1,"Thenardier",0
"Thenardier",1,"Gavroche",0
"Gavroche",1,"Javert",0
"Javert",1,"Gavroche",0
"Gavroche",1,"Valjean",0
"Valjean",1,"Gavroche",0
"Gillenormand",3,"Cosette",0
"Cosette",3,"Gillenormand",0
"Gillenormand",2,"Valjean",0
"Valjean",2,"Gillenormand",0
"Magnon",1,"Gillenormand",0
"Gillenormand",1,"Magnon",0
"Magnon",1,"MmeThenardier",0
"MmeThenardier",1,"Magnon",0
"MlleGillenormand",9,"Gillenormand",0
"Gillenormand",9,"MlleGillenormand",0
"MlleGillenormand",2,"Cosette",0
"Cosette",2,"MlleGillenormand",0
"MlleGillenormand",2,"Valjean",0
"Valjean",2,"MlleGillenormand",0
"MmePontmercy",1,"MlleGillenormand",0
"MlleGillenormand",1,"MmePontmercy",0
"MmePontmercy",1,"Pontmercy",0
"Pontmercy",1,"MmePontmercy",0
"MlleVaubois",1,"MlleGillenormand",0
"MlleGillenormand",1,"MlleVaubois",0
"LtGillenormand",2,"MlleGillenormand",0
"MlleGillenormand",2,"LtGillenormand",0
"LtGillenormand",1,"Gillenormand",0
"Gillenormand",1,"LtGillenormand",0
"LtGillenormand",1,"Cosette",0
"Cosette",1,"LtGillenormand",0
"Marius",6,"MlleGillenormand",0
"MlleGillenormand",6,"Marius",0
"Marius",12,"Gillenormand",0
"Gillenormand",12,"Marius",0
"Marius",1,"Pontmercy",0
"Pontmercy",1,"Marius",0
"Marius",1,"LtGillenormand",0
"LtGillenormand",1,"Marius",0
"Marius",21,"Cosette",0
"Cosette",21,"Marius",0
"Marius",19,"Valjean",0
"Valjean",19,"Marius",0
"Marius",1,"Tholomyes",0
"Tholomyes",1,"Marius",0
"Marius",2,"Thenardier",0
"Thenardier",2,"Marius",0
"Marius",5,"Eponine",0
"Eponine",5,"Marius",0
"Marius",4,"Gavroche",0
"Gavroche",4,"Marius",0
"BaronessT",1,"Gillenormand",0
"Gillenormand",1,"BaronessT",0
"BaronessT",1,"Marius",0
"Marius",1,"BaronessT",0
"Mabeuf",1,"Marius",0
"Marius",1,"Mabeuf",0
"Mabeuf",1,"Eponine",0
"Eponine",1,"Mabeuf",0
"Mabeuf",1,"Gavroche",0
"Gavroche",1,"Mabeuf",0
"Enjolras",7,"Marius",0
"Marius",7,"Enjolras",0
"Enjolras",7,"Gavroche",0
"Gavroche",7,"Enjolras",0
"Enjolras",6,"Javert",0
"Javert",6,"Enjolras",0
"Enjolras",1,"Mabeuf",0
"Mabeuf",1,"Enjolras",0
"Enjolras",4,"Valjean",0
"Valjean",4,"Enjolras",0
"Combeferre",15,"Enjolras",0
"Enjolras",15,"Combeferre",0
"Combeferre",5,"Marius",0
"Marius",5,"Combeferre",0
"Combeferre",6,"Gavroche",0
"Gavroche",6,"Combeferre",0
"Combeferre",2,"Mabeuf",0
"Mabeuf",2,"Combeferre",0
"Prouvaire",1,"Gavroche",0
"Gavroche",1,"Prouvaire",0
"Prouvaire",4,"Enjolras",0
"Enjolras",4,"Prouvaire",0
"Prouvaire",2,"Combeferre",0
"Combeferre",2,"Prouvaire",0
"Feuilly",2,"Gavroche",0
"Gavroche",2,"Feuilly",0
"Feuilly",6,"Enjolras",0
"Enjolras",6,"Feuilly",0
"Feuilly",2,"Prouvaire",0
"Prouvaire",2,"Feuilly",0
"Feuilly",5,"Combeferre",0
"Combeferre",5,"Feuilly",0
"Feuilly",1,"Mabeuf",0
"Mabeuf",1,"Feuilly",0
"Feuilly",1,"Marius",0
"Marius",1,"Feuilly",0
"Courfeyrac",9,"Marius",0
"Marius",9,"Courfeyrac",0
"Courfeyrac",17,"Enjolras",0
"Enjolras",17,"Courfeyrac",0
"Courfeyrac",13,"Combeferre",0
"Combeferre",13,"Courfeyrac",0
"Courfeyrac",7,"Gavroche",0
"Gavroche",7,"Courfeyrac",0
"Courfeyrac",2,"Mabeuf",0
"Mabeuf",2,"Courfeyrac",0
"Courfeyrac",1,"Eponine",0
"Eponine",1,"Courfeyrac",0
"Courfeyrac",6,"Feuilly",0
"Feuilly",6,"Courfeyrac",0
"Courfeyrac",3,"Prouvaire",0
"Prouvaire",3,"Courfeyrac",0
"Bahorel",5,"Combeferre",0
"Combeferre",5,"Bahorel",0
"Bahorel",5,"Gavroche",0
"Gavroche",5,"Bahorel",0
"Bahorel",6,"Courfeyrac",0
"Courfeyrac",6,"Bahorel",0
"Bahorel",2,"Mabeuf",0
"Mabeuf",2,"Bahorel",0
"Bahorel",4,"Enjolras",0
"Enjolras",4,"Bahorel",0
"Bahorel",3,"Feuilly",0
"Feuilly",3,"Bahorel",0
"Bahorel",2,"Prouvaire",0
"Prouvaire",2,"Bahorel",0
"Bahorel",1,"Marius",0
"Marius",1,"Bahorel",0
"Bossuet",5,"Marius",0
"Marius",5,"Bossuet",0
"Bossuet",12,"Courfeyrac",0
"Courfeyrac",12,"Bossuet",0
"Bossuet",5,"Gavroche",0
"Gavroche",5,"Bossuet",0
"Bossuet",4,"Bahorel",0
"Bahorel",4,"Bossuet",0
"Bossuet",10,"Enjolras",0
"Enjolras",10,"Bossuet",0
"Bossuet",6,"Feuilly",0
"Feuilly",6,"Bossuet",0
"Bossuet",2,"Prouvaire",0
"Prouvaire",2,"Bossuet",0
"Bossuet",9,"Combeferre",0
"Combeferre",9,"Bossuet",0
"Bossuet",1,"Mabeuf",0
"Mabeuf",1,"Bossuet",0
"Bossuet",1,"Valjean",0
"Valjean",1,"Bossuet",0
"Joly",5,"Bahorel",0
"Bahorel",5,"Joly",0
"Joly",7,"Bossuet",0
"Bossuet",7,"Joly",0
"Joly",3,"Gavroche",0
"Gavroche",3,"Joly",0
"Joly",5,"Courfeyrac",0
"Courfeyrac",5,"Joly",0
"Joly",5,"Enjolras",0
"Enjolras",5,"Joly",0
"Joly",5,"Feuilly",0
"Feuilly",5,"Joly",0
"Joly",2,"Prouvaire",0
"Prouvaire",2,"Joly",0
"Joly",5,"Combeferre",0
"Combeferre",5,"Joly",0
"Joly",1,"Mabeuf",0
"Mabeuf",1,"Joly",0
"Joly",2,"Marius",0
"Marius",2,"Joly",0
"Grantaire",3,"Bossuet",0
"Bossuet",3,"Grantaire",0
"Grantaire",3,"Enjolras",0
"Enjolras",3,"Grantaire",0
"Grantaire",1,"Combeferre",0
"Combeferre",1,"Grantaire",0
"Grantaire",2,"Courfeyrac",0
"Courfeyrac",2,"Grantaire",0
"Grantaire",2,"Joly",0
"Joly",2,"Grantaire",0
"Grantaire",1,"Gavroche",0
"Gavroche",1,"Grantaire",0
"Grantaire",1,"Bahorel",0
"Bahorel",1,"Grantaire",0
"Grantaire",1,"Feuilly",0
"Feuilly",1,"Grantaire",0
"Grantaire",1,"Prouvaire",0
"Prouvaire",1,"Grantaire",0
"MotherPlutarch",3,"Mabeuf",0
"Mabeuf",3,"MotherPlutarch",0
"Gueulemer",5,"Thenardier",0
"Thenardier",5,"Gueulemer",0
"Gueulemer",1,"Valjean",0
"Valjean",1,"Gueulemer",0
"Gueulemer",1,"MmeThenardier",0
"MmeThenardier",1,"Gueulemer",0
"Gueulemer",1,"Javert",0
"Javert",1,"Gueulemer",0
"Gueulemer",1,"Gavroche",0
"Gavroche",1,"Gueulemer",0
"Gueulemer",1,"Eponine",0
"Eponine",1,"Gueulemer",0
"Babet",6,"Thenardier",0
"Thenardier",6,"Babet",0
"Babet",6,"Gueulemer",0
"Gueulemer",6,"Babet",0
"Babet",1,"Valjean",0
"Valjean",1,"Babet",0
"Babet",1,"MmeThenardier",0
"MmeThenardier",1,"Babet",0
"Babet",2,"Javert",0
"Javert",2,"Babet",0
"Babet",1,"Gavroche",0
"Gavroche",1,"Babet",0
"Babet",1,"Eponine",0
"Eponine",1,"Babet",0
"Claquesous",4,"Thenardier",0
"Thenardier",4,"Claquesous",0
"Claquesous",4,"Babet",0
"Babet",4,"Claquesous",0
"Claquesous",4,"Gueulemer",0
"Gueulemer",4,"Claquesous",0
"Claquesous",1,"Valjean",0
"Valjean",1,"Claquesous",0
"Claquesous",1,"MmeThenardier",0
"MmeThenardier",1,"Claquesous",0
"Claquesous",1,"Javert",0
"Javert",1,"Claquesous",0
"Claquesous",1,"Eponine",0
"Eponine",1,"Claquesous",0
"Claquesous",1,"Enjolras",0
"Enjolras",1,"Claquesous",0
"Montparnasse",1,"Javert",0
"Javert",1,"Montparnasse",0
"Montparnasse",2,"Babet",0
"Babet",2,"Montparnasse",0
"Montparnasse",2,"Gueulemer",0
"Gueulemer",2,"Montparnasse",0
"Montparnasse",2,"Claquesous",0
"Claquesous",2,"Montparnasse",0
"Montparnasse",1,"Valjean",0
"Valjean",1,"Montparnasse",0
"Montparnasse",1,"Gavroche",0
"Gavroche",1,"Montparnasse",0
"Montparnasse",1,"Eponine",0
"Eponine",1,"Montparnasse",0
"Montparnasse",1,"Thenardier",0
"Thenardier",1,"Montparnasse",0
"Toussaint",2,"Cosette",0
"Cosette",2,"Toussaint",0
"Toussaint",1,"Javert",0
"Javert",1,"Toussaint",0
"Toussaint",1,"Valjean",0
"Valjean",1,"Toussaint",0
"Child1",2,"Gavroche",0
"Gavroche",2,"Child1",0
"Child2",2,"Gavroche",0
"Gavroche",2,"Child2",0
"Child2",3,"Child1",0
"Child1",3,"Child2",0
"Brujon",3,"Babet",0
"Babet",3,"Brujon",0
"Brujon",3,"Gueulemer",0
"Gueulemer",3,"Brujon",0
"Brujon",3,"Thenardier",0
"Thenardier",3,"Brujon",0
"Brujon",1,"Gavroche",0
"Gavroche",1,"Brujon",0
"Brujon",1,"Eponine",0
"Eponine",1,"Brujon",0
"Brujon",1,"Claquesous",0
"Claquesous",1,"Brujon",0
"Brujon",1,"Montparnasse",0
"Montparnasse",1,"Brujon",0
"MmeHucheloup",1,"Bossuet",0
"Bossuet",1,"MmeHucheloup",0
"MmeHucheloup",1,"Joly",0
"Joly",1,"MmeHucheloup",0
"MmeHucheloup",1,"Grantaire",0
"Grantaire",1,"MmeHucheloup",0
"MmeHucheloup",1,"Bahorel",0
"Bahorel",1,"MmeHucheloup",0
"MmeHucheloup",1,"Courfeyrac",0
"Courfeyrac",1,"MmeHucheloup",0
"MmeHucheloup",1,"Gavroche",0
"Gavroche",1,"MmeHucheloup",0
"MmeHucheloup",1,"Enjolras",0
"Enjolras",1,"MmeHucheloup",0
