765,0,1245,1
765,0,1251,1
765,0,1455,1
765,0,1122,1
765,0,762,1
765,0,855,1
765,0,878,1
765,0,1121,1
765,0,990,1
765,0,1008,1
765,0,1048,1
765,0,1112,1
765,0,1270,1
765,0,1179,1
765,0,1463,1
765,0,1063,1
765,0,1081,1
765,0,826,1
765,0,150,1
765,0,1164,1
765,0,961,1
765,0,1209,1
765,0,1222,1
765,0,1232,1
765,0,1293,1
765,0,1392,1
765,0,1191,1
765,0,1437,1
765,0,1461,1
765,0,1479,1
765,0,988,1
765,0,885,1
765,0,1330,1
765,0,741,1
765,0,792,1
765,0,936,1
765,0,490,1
765,0,641,1
765,0,1419,1
765,0,729,1
765,0,782,1
765,0,791,1
765,0,119,1
765,0,883,1
765,0,1152,1
765,0,1197,1
765,0,1277,1
765,0,1306,1
765,0,1317,1
765,0,952,1
765,0,1418,1
765,0,1429,1
765,0,1459,1
765,0,1478,1
765,0,786,1
765,0,1101,1
765,0,1348,1
765,0,154,1
765,0,798,1
765,0,155,1
765,0,170,1
765,0,55,1
765,0,756,1
765,0,609,1
765,0,535,1
765,0,389,1
535,0,1179,1
535,0,323,1
535,0,677,1
535,0,729,1
535,0,493,1
535,0,396,1
535,0,453,1
535,0,85,1
535,0,405,1
535,0,756,1
535,0,641,1
535,0,55,1
535,0,480,1
535,0,150,1
535,0,155,1
535,0,159,1
535,0,180,1
535,0,1051,1
535,0,145,1
535,0,301,1
535,0,99,1
535,0,186,1
535,0,727,1
535,0,394,1
535,0,187,1
535,0,441,1
535,0,460,1
535,0,210,1
535,0,642,1
535,0,514,1
535,0,1463,1
535,0,687,1
1270,0,442,1
1270,0,1041,1
1270,0,1153,1
1270,0,1179,1
1270,0,1245,1
180,0,27,1
180,0,609,1
180,0,154,1
180,0,585,1
180,0,454,1
180,0,640,1
180,0,547,1
180,0,55,1
180,0,756,1
180,0,729,1
180,0,374,1
180,0,642,1
180,0,210,1
180,0,634,1
180,0,703,1
180,0,144,1
180,0,492,1
180,0,650,1
180,0,641,1
180,0,493,1
180,0,644,1
180,0,623,1
180,0,72,1
180,0,664,1
180,0,35,1
180,0,669,1
180,0,687,1
180,0,591,1
180,0,297,1
180,0,563,1
180,0,363,1
180,0,65,1
180,0,387,1
180,0,14,1
180,0,394,1
180,0,441,1
180,0,31,1
180,0,145,1
180,0,155,1
180,0,434,1
180,0,460,1
180,0,570,1
180,0,347,1
180,0,483,1
180,0,577,1
180,0,754,1
180,0,566,1
180,0,712,1
180,0,489,1
180,0,150,1
180,0,436,1
180,0,371,1
180,0,472,1
180,0,288,1
180,0,676,1
180,0,189,1
180,0,205,1
180,0,615,1
180,0,118,1
180,0,512,1
180,0,187,1
180,0,202,1
180,0,13,1
180,0,1051,1
180,0,405,1
180,0,826,1
180,0,431,1
180,0,1245,1
180,0,561,1
180,0,726,1
180,0,798,1
1169,0,1153,1
1216,0,431,1
1216,0,798,1
1216,0,802,1
1216,0,155,1
1216,0,1021,1
1216,0,1051,1
1216,0,1112,1
1216,0,1134,1
1216,0,995,1
1216,0,641,1
1216,0,963,1
1082,0,762,1
1082,0,968,1
1082,0,944,1
1082,0,964,1
1082,0,1455,1
1082,0,312,1
1082,0,1101,1
1082,0,1144,1
1082,0,1150,1
1082,0,1197,1
1082,0,817,1
1082,0,1310,1
1082,0,1184,1
1254,0,1153,1
1254,0,963,1
1254,0,1047,1
1254,0,773,1
1254,0,941,1
1254,0,1028,1
1254,0,879,1
1254,0,387,1
1254,0,956,1
1254,0,904,1
1254,0,907,1
1254,0,1052,1
1254,0,1201,1
1254,0,782,1
1254,0,762,1
1254,0,990,1
1254,0,1101,1
250,0,1021,1
250,0,544,1
250,0,727,1
250,0,564,1
932,0,1048,1
932,0,826,1
932,0,919,1
932,0,1339,1
932,0,1461,1
402,0,401,1
402,0,642,1
402,0,493,1
402,0,155,1
402,0,23,1
402,0,55,1
402,0,85,1
402,0,102,1
402,0,127,1
402,0,188,1
402,0,204,1
402,0,233,1
402,0,292,1
402,0,363,1
402,0,434,1
402,0,443,1
402,0,472,1
402,0,492,1
402,0,514,1
402,0,588,1
402,0,641,1
402,0,535,1
402,0,483,1
402,0,756,1
947,0,798,1
947,0,826,1
947,0,892,1
947,0,1179,1
947,0,919,1
947,0,1051,1
947,0,1086,1
947,0,1101,1
947,0,1245,1
947,0,1293,1
947,0,1306,1
947,0,1049,1
947,0,1337,1
947,0,1021,1
947,0,1055,1
947,0,1148,1
947,0,963,1
947,0,170,1
660,0,729,1
660,0,641,1
660,0,55,1
660,0,155,1
660,0,233,1
660,0,726,1
660,0,535,1
660,0,405,1
660,0,591,1
660,0,167,1
660,0,394,1
660,0,209,1
660,0,756,1
660,0,371,1
660,0,493,1
660,0,180,1
660,0,514,1
660,0,187,1
660,0,714,1
660,0,114,1
660,0,301,1
660,0,677,1
660,0,154,1
660,0,675,1
660,0,453,1
660,0,172,1
660,0,75,1
847,0,1008,1
847,0,963,1
847,0,854,1
847,0,990,1
847,0,1112,1
847,0,1153,1
847,0,1179,1
847,0,1245,1
847,0,1435,1
12,0,564,1
12,0,96,1
12,0,155,1
1422,0,990,1
1422,0,993,1
1422,0,847,1
1422,0,1232,1
1422,0,1191,1
1422,0,1008,1
1422,0,822,1
1422,0,762,1
1422,0,1112,1
1422,0,963,1
1422,0,855,1
238,0,55,1
238,0,641,1
238,0,323,1
238,0,189,1
238,0,623,1
238,0,642,1
238,0,2,1
238,0,99,1
238,0,102,1
238,0,154,1
238,0,155,1
238,0,180,1
238,0,301,1
238,0,389,1
238,0,405,1
238,0,754,1
238,0,634,1
238,0,535,1
238,0,431,1
238,0,547,1
238,0,65,1
238,0,145,1
238,0,210,1
238,0,650,1
238,0,272,1
238,0,278,1
238,0,729,1
238,0,604,1
238,0,664,1
238,0,321,1
238,0,434,1
238,0,446,1
238,0,483,1
238,0,490,1
238,0,572,1
238,0,574,1
238,0,609,1
238,0,514,1
238,0,644,1
238,0,687,1
238,0,726,1
238,0,72,1
238,0,741,1
238,0,681,1
238,0,35,1
238,0,1437,1
238,0,387,1
238,0,391,1
238,0,422,1
238,0,119,1
238,0,837,1
561,0,641,1
561,0,1179,1
561,0,1245,1
561,0,170,1
561,0,55,1
561,0,729,1
561,0,23,1
561,0,180,1
561,0,564,1
561,0,151,1
561,0,326,1
561,0,72,1
561,0,669,1
561,0,634,1
561,0,1437,1
561,0,562,1
561,0,13,1
561,0,547,1
561,0,118,1
561,0,144,1
561,0,150,1
561,0,154,1
561,0,155,1
561,0,431,1
561,0,301,1
561,0,495,1
561,0,323,1
561,0,363,1
561,0,394,1
561,0,446,1
561,0,483,1
561,0,189,1
561,0,493,1
561,0,560,1
561,0,563,1
561,0,579,1
561,0,585,1
561,0,578,1
561,0,623,1
561,0,535,1
561,0,644,1
561,0,712,1
561,0,741,1
387,0,524,1
387,0,22,1
387,0,621,1
387,0,604,1
387,0,361,1
387,0,563,1
387,0,754,1
387,0,570,1
387,0,642,1
387,0,514,1
387,0,23,1
387,0,726,1
387,0,693,1
387,0,363,1
387,0,641,1
387,0,729,1
387,0,493,1
387,0,798,1
387,0,1051,1
387,0,756,1
387,0,118,1
387,0,155,1
387,0,259,1
387,0,99,1
387,0,114,1
387,0,35,1
387,0,301,1
387,0,40,1
387,0,547,1
387,0,347,1
387,0,417,1
387,0,374,1
387,0,278,1
387,0,218,1
387,0,1045,1
387,0,1330,1
387,0,741,1
387,0,677,1
387,0,192,1
387,0,703,1
387,0,687,1
387,0,102,1
387,0,88,1
387,0,55,1
387,0,180,1
387,0,46,1
387,0,907,1
387,0,669,1
387,0,574,1
387,0,933,1
387,0,675,1
387,0,72,1
387,0,1250,1
387,0,144,1
387,0,634,1
387,0,434,1
387,0,202,1
387,0,233,1
387,0,39,1
387,0,676,1
387,0,27,1
387,0,65,1
387,0,14,1
387,0,29,1
387,0,34,1
387,0,688,1
387,0,100,1
387,0,618,1
387,0,167,1
387,0,662,1
387,0,468,1
387,0,377,1
387,0,405,1
387,0,441,1
387,0,282,1
387,0,480,1
387,0,483,1
387,0,489,1
387,0,512,1
387,0,530,1
387,0,8,1
387,0,1126,1
387,0,567,1
387,0,572,1
387,0,577,1
387,0,587,1
387,0,591,1
387,0,615,1
387,0,268,1
387,0,609,1
387,0,75,1
387,0,737,1
387,0,399,1
387,0,16,1
387,0,18,1
387,0,484,1
387,0,109,1
387,0,115,1
387,0,660,1
387,0,299,1
387,0,402,1
387,0,460,1
387,0,623,1
387,0,650,1
387,0,256,1
387,0,465,1
387,0,172,1
387,0,432,1
387,0,379,1
387,0,389,1
387,0,461,1
387,0,1179,1
387,0,453,1
387,0,467,1
387,0,477,1
387,0,550,1
387,0,1277,1
387,0,561,1
387,0,568,1
387,0,575,1
387,0,579,1
387,0,589,1
387,0,535,1
387,0,714,1
387,0,736,1
387,0,89,1
387,0,963,1
387,0,979,1
387,0,311,1
387,0,454,1
387,0,649,1
191,0,75,1
191,0,484,1
191,0,144,1
191,0,468,1
191,0,278,1
191,0,335,1
191,0,202,1
191,0,572,1
191,0,589,1
191,0,623,1
191,0,662,1
191,0,621,1
191,0,501,1
191,0,264,1
191,0,85,1
191,0,99,1
191,0,276,1
191,0,155,1
191,0,55,1
191,0,323,1
191,0,78,1
191,0,693,1
191,0,574,1
191,0,578,1
191,0,729,1
191,0,754,1
191,0,700,1
191,0,641,1
191,0,23,1
191,0,489,1
191,0,634,1
191,0,417,1
191,0,726,1
191,0,547,1
191,0,224,1
191,0,492,1
191,0,389,1
191,0,40,1
191,0,564,1
191,0,297,1
191,0,172,1
191,0,393,1
191,0,218,1
191,0,283,1
191,0,394,1
191,0,402,1
191,0,434,1
191,0,449,1
191,0,441,1
191,0,483,1
191,0,189,1
191,0,512,1
191,0,514,1
191,0,573,1
191,0,579,1
191,0,644,1
191,0,642,1
191,0,648,1
191,0,764,1
191,0,563,1
191,0,575,1
191,0,1437,1
191,0,680,1
191,0,687,1
191,0,21,1
191,0,712,1
191,0,1477,1
370,0,979,1
370,0,1478,1
31,0,1251,1
31,0,150,1
31,0,99,1
31,0,374,1
31,0,492,1
31,0,574,1
31,0,649,1
31,0,508,1
31,0,726,1
31,0,202,1
31,0,677,1
31,0,862,1
31,0,798,1
31,0,642,1
31,0,189,1
31,0,493,1
31,0,541,1
31,0,35,1
31,0,297,1
31,0,405,1
31,0,441,1
31,0,155,1
31,0,460,1
31,0,347,1
31,0,349,1
31,0,461,1
31,0,394,1
31,0,756,1
31,0,729,1
31,0,535,1
31,0,563,1
31,0,1063,1
31,0,936,1
31,0,973,1
31,0,1463,1
31,0,97,1
773,0,1159,1
773,0,1112,1
773,0,1351,1
773,0,963,1
773,0,136,1
773,0,276,1
773,0,741,1
773,0,1277,1
773,0,1041,1
773,0,1209,1
773,0,1479,1
773,0,1101,1
773,0,855,1
773,0,1478,1
773,0,1392,1
773,0,762,1
773,0,764,1
773,0,1317,1
773,0,822,1
773,0,1306,1
773,0,885,1
773,0,1051,1
773,0,955,1
773,0,155,1
773,0,1152,1
773,0,1437,1
773,0,1348,1
773,0,798,1
773,0,1179,1
773,0,1086,1
773,0,1153,1
773,0,1245,1
773,0,1429,1
773,0,1463,1
773,0,1070,1
773,0,810,1
773,0,1063,1
773,0,119,1
773,0,889,1
773,0,962,1
773,0,1427,1
773,0,1007,1
773,0,1422,1
773,0,1414,1
773,0,897,1
773,0,1446,1
773,0,803,1
773,0,1191,1
773,0,872,1
773,0,941,1
773,0,1121,1
773,0,1141,1
773,0,1200,1
773,0,1150,1
773,0,1295,1
773,0,602,1
773,0,1360,1
773,0,1418,1
773,0,973,1
773,0,1461,1
773,0,1325,1
461,0,150,1
461,0,374,1
461,0,467,1
461,0,460,1
461,0,31,1
461,0,55,1
461,0,563,1
461,0,99,1
461,0,729,1
461,0,676,1
461,0,623,1
461,0,13,1
461,0,394,1
461,0,155,1
461,0,641,1
461,0,642,1
461,0,189,1
461,0,441,1
461,0,967,1
461,0,1463,1
1065,0,130,1
1065,0,295,1
1065,0,1064,1
1065,0,874,1
1065,0,1444,1
1065,0,895,1
1065,0,1163,1
1065,0,1409,1
1065,0,973,1
1065,0,949,1
1065,0,1141,1
1065,0,914,1
1065,0,1124,1
1065,0,1153,1
1065,0,858,1
1065,0,908,1
1065,0,1196,1
1065,0,903,1
1065,0,882,1
1065,0,276,1
1065,0,1404,1
1065,0,793,1
1065,0,1460,1
1065,0,1040,1
1065,0,1037,1
585,0,27,1
585,0,154,1
585,0,687,1
585,0,641,1
585,0,248,1
585,0,233,1
585,0,729,1
585,0,55,1
585,0,563,1
585,0,155,1
585,0,493,1
585,0,189,1
585,0,180,1
585,0,144,1
585,0,252,1
585,0,301,1
585,0,172,1
585,0,642,1
585,0,570,1
585,0,699,1
585,0,394,1
585,0,644,1
585,0,483,1
585,0,754,1
585,0,741,1
585,0,241,1
585,0,167,1
585,0,399,1
585,0,371,1
585,0,575,1
585,0,436,1
585,0,391,1
585,0,417,1
585,0,441,1
585,0,202,1
585,0,150,1
585,0,209,1
585,0,13,1
585,0,326,1
585,0,23,1
585,0,467,1
585,0,514,1
585,0,1233,1
585,0,220,1
585,0,46,1
585,0,587,1
585,0,591,1
585,0,159,1
585,0,650,1
585,0,579,1
585,0,101,1
585,0,297,1
585,0,615,1
585,0,389,1
585,0,335,1
585,0,756,1
585,0,535,1
585,0,990,1
585,0,72,1
156,0,564,1
156,0,323,1
156,0,55,1
156,0,544,1
156,0,641,1
156,0,297,1
156,0,35,1
156,0,446,1
156,0,615,1
156,0,180,1
156,0,640,1
156,0,465,1
156,0,575,1
156,0,187,1
156,0,756,1
156,0,155,1
156,0,644,1
156,0,467,1
156,0,189,1
156,0,154,1
156,0,990,1
156,0,1051,1
566,0,1430,1
566,0,535,1
566,0,644,1
566,0,301,1
566,0,676,1
566,0,13,1
566,0,664,1
566,0,189,1
566,0,363,1
566,0,726,1
566,0,417,1
566,0,483,1
566,0,489,1
566,0,31,1
566,0,405,1
566,0,441,1
566,0,623,1
566,0,347,1
566,0,297,1
566,0,642,1
566,0,563,1
566,0,434,1
566,0,687,1
566,0,650,1
566,0,729,1
566,0,180,1
566,0,323,1
566,0,727,1
566,0,155,1
566,0,150,1
566,0,669,1
566,0,55,1
566,0,99,1
566,0,480,1
566,0,118,1
566,0,754,1
566,0,641,1
566,0,460,1
566,0,461,1
566,0,72,1
566,0,144,1
566,0,634,1
566,0,493,1
566,0,756,1
566,0,394,1
566,0,172,1
566,0,85,1
566,0,609,1
566,0,248,1
566,0,102,1
53,0,55,1
53,0,446,1
677,0,641,1
677,0,155,1
677,0,23,1
677,0,729,1
401,0,402,1
640,0,65,1
640,0,154,1
640,0,170,1
640,0,248,1
640,0,642,1
640,0,687,1
640,0,609,1
640,0,574,1
640,0,23,1
640,0,55,1
640,0,155,1
640,0,89,1
640,0,741,1
640,0,72,1
201,0,172,1
400,0,487,1
1438,0,972,1
1438,0,1270,1
1438,0,1134,1
1438,0,798,1
1438,0,792,1
1438,0,1086,1
1438,0,1067,1
1438,0,1179,1
1438,0,1045,1
1438,0,1330,1
1438,0,855,1
1438,0,1489,1
1438,0,1479,1
1438,0,1081,1
1438,0,1164,1
1438,0,1000,1
282,0,434,1
282,0,180,1
282,0,641,1
282,0,65,1
282,0,575,1
282,0,144,1
282,0,23,1
282,0,118,1
282,0,155,1
282,0,75,1
282,0,55,1
282,0,15,1
282,0,363,1
282,0,483,1
282,0,189,1
282,0,669,1
282,0,609,1
857,0,933,1
857,0,490,1
857,0,961,1
857,0,1337,1
857,0,1021,1
857,0,1063,1
857,0,1112,1
857,0,1325,1
857,0,1478,1
857,0,944,1
857,0,1306,1
857,0,826,1
857,0,741,1
857,0,1232,1
857,0,988,1
857,0,1270,1
857,0,935,1
857,0,990,1
857,0,170,1
588,0,514,1
1338,0,960,1
1338,0,855,1
1338,0,854,1
874,0,996,1
874,0,963,1
874,0,802,1
874,0,854,1
874,0,855,1
874,0,1008,1
874,0,1009,1
874,0,1051,1
874,0,1065,1
874,0,1441,1
874,0,1164,1
1204,0,963,1
1204,0,1245,1
353,0,16,1
353,0,441,1
1437,0,764,1
1437,0,855,1
1437,0,1317,1
1437,0,1232,1
1437,0,312,1
1437,0,1179,1
1437,0,1055,1
1437,0,1148,1
1437,0,119,1
1437,0,1051,1
1437,0,878,1
1437,0,1112,1
1437,0,1245,1
1437,0,1041,1
1437,0,837,1
1437,0,1101,1
1437,0,1086,1
99,0,268,1
99,0,162,1
99,0,13,1
99,0,14,1
99,0,547,1
99,0,35,1
99,0,39,1
99,0,564,1
99,0,114,1
99,0,118,1
99,0,144,1
99,0,145,1
99,0,150,1
99,0,155,1
99,0,167,1
99,0,187,1
99,0,191,1
99,0,210,1
99,0,460,1
99,0,55,1
99,0,218,1
99,0,650,1
99,0,180,1
99,0,301,1
99,0,495,1
99,0,323,1
99,0,465,1
99,0,172,1
99,0,432,1
99,0,454,1
99,0,347,1
99,0,664,1
99,0,351,1
99,0,363,1
99,0,371,1
99,0,387,1
99,0,461,1
99,0,394,1
99,0,756,1
99,0,405,1
99,0,417,1
99,0,434,1
99,0,441,1
99,0,446,1
99,0,467,1
99,0,468,1
99,0,472,1
99,0,477,1
99,0,480,1
99,0,483,1
99,0,489,1
99,0,693,1
99,0,189,1
99,0,492,1
99,0,493,1
99,0,202,1
99,0,508,1
99,0,729,1
99,0,519,1
99,0,517,1
99,0,536,1
99,0,544,1
99,0,90,1
99,0,551,1
99,0,563,1
99,0,566,1
99,0,570,1
99,0,574,1
99,0,577,1
99,0,579,1
99,0,591,1
99,0,297,1
99,0,374,1
99,0,754,1
99,0,615,1
99,0,623,1
99,0,634,1
99,0,535,1
99,0,514,1
99,0,642,1
99,0,641,1
99,0,644,1
99,0,389,1
99,0,669,1
99,0,575,1
99,0,675,1
99,0,649,1
99,0,687,1
99,0,703,1
99,0,712,1
99,0,714,1
99,0,726,1
99,0,727,1
99,0,72,1
99,0,89,1
99,0,621,1
643,0,990,1
643,0,979,1
356,0,495,1
356,0,741,1
1357,0,1306,1
1357,0,855,1
1357,0,1164,1
1357,0,1095,1
1357,0,170,1
1357,0,55,1
1357,0,363,1
1357,0,822,1
1357,0,1001,1
801,0,1153,1
801,0,1191,1
801,0,539,1
801,0,1069,1
801,0,1479,1
801,0,170,1
801,0,1306,1
801,0,1008,1
801,0,1150,1
801,0,855,1
801,0,1245,1
801,0,961,1
801,0,963,1
671,0,249,1
671,0,424,1
98,0,729,1
98,0,155,1
98,0,114,1
98,0,453,1
492,0,323,1
492,0,641,1
492,0,483,1
492,0,664,1
492,0,389,1
492,0,155,1
492,0,687,1
492,0,248,1
492,0,78,1
492,0,229,1
492,0,331,1
492,0,172,1
492,0,75,1
492,0,13,1
492,0,14,1
492,0,31,1
492,0,431,1
492,0,547,1
492,0,35,1
492,0,85,1
492,0,97,1
492,0,99,1
492,0,102,1
492,0,297,1
492,0,115,1
492,0,118,1
492,0,144,1
492,0,145,1
492,0,150,1
492,0,154,1
492,0,396,1
492,0,205,1
492,0,202,1
492,0,204,1
492,0,55,1
492,0,699,1
492,0,233,1
492,0,180,1
492,0,465,1
492,0,347,1
492,0,454,1
492,0,363,1
492,0,394,1
492,0,402,1
492,0,405,1
492,0,417,1
492,0,434,1
492,0,446,1
492,0,441,1
492,0,480,1
492,0,489,1
492,0,189,1
492,0,493,1
492,0,1229,1
492,0,729,1
492,0,519,1
492,0,563,1
492,0,564,1
492,0,566,1
492,0,570,1
492,0,577,1
492,0,620,1
492,0,591,1
492,0,603,1
492,0,754,1
492,0,615,1
492,0,623,1
492,0,634,1
492,0,642,1
492,0,535,1
492,0,644,1
492,0,650,1
492,0,675,1
492,0,703,1
492,0,726,1
492,0,727,1
492,0,649,1
492,0,72,1
492,0,741,1
492,0,712,1
492,0,714,1
492,0,621,1
298,0,299,1
298,0,661,1
298,0,64,1
298,0,155,1
298,0,514,1
298,0,664,1
298,0,55,1
298,0,642,1
298,0,547,1
298,0,535,1
298,0,204,1
1352,0,878,1
1352,0,762,1
1352,0,1245,1
1352,0,1041,1
1352,0,1153,1
1352,0,1101,1
1352,0,588,1
1352,0,1232,1
1352,0,835,1
1352,0,483,1
1352,0,1051,1
1352,0,798,1
1352,0,963,1
1352,0,1122,1
1352,0,1270,1
1352,0,1455,1
1352,0,810,1
1352,0,855,1
1352,0,1179,1
1352,0,952,1
1352,0,972,1
1352,0,980,1
1352,0,993,1
1352,0,1048,1
1352,0,862,1
1352,0,1112,1
1352,0,898,1
1352,0,1185,1
1352,0,1215,1
1352,0,1217,1
1352,0,1317,1
1352,0,1437,1
1352,0,1461,1
1352,0,1479,1
349,0,150,1
349,0,493,1
349,0,535,1
349,0,1463,1
1162,0,1374,1
1162,0,1270,1
1162,0,1041,1
1162,0,895,1
1162,0,1170,1
1162,0,1425,1
1162,0,1456,1
1162,0,996,1
1162,0,855,1
1162,0,963,1
1162,0,519,1
1162,0,1277,1
1162,0,1461,1
1162,0,1095,1
1162,0,792,1
1162,0,798,1
1162,0,826,1
1162,0,878,1
1162,0,1121,1
1162,0,972,1
1162,0,973,1
1162,0,980,1
1162,0,988,1
1162,0,835,1
1162,0,1045,1
1162,0,1048,1
1162,0,1051,1
1162,0,1086,1
1162,0,1101,1
1162,0,1112,1
1162,0,1164,1
1162,0,1390,1
1162,0,961,1
1162,0,1245,1
1162,0,1250,1
